59S4RkV-T10,50,playing clarinet,train
59fjyuNDHOA,71,"subway, metro, underground",train
59fjyuNDHOA,534,"subway, metro, underground",train
59pkTTa4moA,0,cell phone buzzing,train
5A-WzSixd1w,59,playing bongo,train
5A-WzSixd1w,213,playing bongo,train
5A46YYNRJzk,0,people farting,train
5AB_eS9vbyc,30,horse neighing,train
5AFKEd8nSpg,50,people sniggering,train
5AhU2NNQEkE,30,playing acoustic guitar,train
5AoGy2Z-Qck,200,goose honking,train
5B7bv_Q8JVA,20,playing acoustic guitar,train
5BBXFwU-y8A,3,dog growling,train
5BBXFwU-y8A,14,dog growling,train
5BMuV7J901w,88,playing double bass,train
5BMuV7J901w,119,playing double bass,train
5BkQvjf00sM,123,people marching,train
5Bke7hypPTc,83,dog howling,train
5Bke7hypPTc,114,dog howling,train
5BmGEN2RBt4,38,smoke detector beeping,train
5BmGEN2RBt4,52,smoke detector beeping,train
5BoGoqV181s,5,turkey gobbling,train
5BvVQuDZHos,23,dog howling,train
5BvVQuDZHos,46,dog howling,train
5C8bjq3exSc,30,playing acoustic guitar,train
5COrzPz1ukQ,7,alarm clock ringing,train
5Co4LM7aZM8,30,playing acoustic guitar,train
5Ct0Emq8j8A,13,cat meowing,train
5DUr6hRIsh0,30,playing acoustic guitar,train
5DUtujRe00I,5,dog howling,train
5DYLw0maNfs,61,ferret dooking,train
5DYLw0maNfs,115,ferret dooking,train
5DahC8wKWDw,18,wind noise,train
5Dih-2fg35Q,70,people farting,train
5E3dC4ph7GU,30,playing acoustic guitar,train
5EK8MRvav1I,220,playing timbales,train
5EgWZd34Gk4,12,wind noise,train
5EjuyYPWKeE,30,people hiccup,train
5Exe5MqIcio,0,dog howling,train
5Exe5MqIcio,12,dog howling,train
5F-Hv37Ng8I,90,playing clarinet,train
5FCfBX6F4jk,55,dog growling,train
5FGeo3lAS1I,100,dog barking,train
5FTHNfV1zFw,30,playing acoustic guitar,train
5Fb4UB7Rw2Q,330,helicopter,train
5FlugtdCIlo,15,dog howling,train
5FlugtdCIlo,29,dog howling,train
5GG0UgBu1sU,159,playing double bass,train
5GGGg4DwC-Y,19,playing congas,train
5GGGg4DwC-Y,30,playing congas,train
5GN7FX4xtJM,21,dog growling,train
5GXbpFGSZ7I,0,helicopter,train
5GaJtIYTmSM,30,"pigeon, dove cooing",train
5Gh4TulzZHc,2,otter growling,train
5GmFFRUGh7E,30,goose honking,train
5H3p6Z1OJrQ,2,horse neighing,train
5H4sD4YIo1g,40,dog barking,train
5H5B7QiMLfk,21,horse neighing,train
5HEd5hti7ZE,490,wind noise,train
5ICrq2XZjKo,20,people hiccup,train
5IFBgwTLy88,85,car engine idling,train
5IFBgwTLy88,122,car engine idling,train
5IGcYXDwjFM,27,playing acoustic guitar,train
5IJZSXQW4kg,61,people hiccup,train
5IM-GZ9Oa4U,30,cat meowing,train
5IaP7STD9CM,33,firing muskets,train
5IaP7STD9CM,81,firing muskets,train
5IdMConJdQU,2,people slapping,train
5ItLZIOI-Y8,30,playing acoustic guitar,train
5IvIDlE22LM,160,people hiccup,train
5J-K5CfUsgI,131,playing accordion,train
5J70h41Og1k,30,playing acoustic guitar,train
5JD2GZBYigo,7,baby laughter,train
5JD2GZBYigo,59,baby laughter,train
5JWERa_5XDg,10,people farting,train
5JYXEC7tq2k,30,cat meowing,train
5K2dwMpzTTE,4,people hiccup,train
5KMhMiTH588,30,playing acoustic guitar,train
5Kl-upw_UME,30,playing acoustic guitar,train
5Km-vV6jH-s,5,dog whimpering,train
5Km-vV6jH-s,15,dog whimpering,train
5L6n4x4M3U8,20,playing snare drum,train
5LAOaLdSNk4,30,playing clarinet,train
5LGHyPuOjOY,12,wind noise,train
5L_U_jBhCXc,30,waterfall burbling,train
5LzydjWetN8,1,baby laughter,train
5LzydjWetN8,36,baby laughter,train
5M5TrT9Elpc,30,cat meowing,train
5MV1vzJ1J5g,31,alarm clock ringing,train
5MolRlVRZok,21,playing bongo,train
5MolRlVRZok,32,playing bongo,train
5MpBzpDeM7E,70,playing trumpet,train
5MvaynDCfbY,30,playing acoustic guitar,train
5NJR62dzyT0,30,cat meowing,train
5NQIoNtrnYw,30,playing acoustic guitar,train
5NmIav-DttI,167,playing tennis,train
5NmIav-DttI,373,playing tennis,train
5Nsqg9L9tc4,25,dog howling,train
5NyPGl178o0,170,playing clarinet,train
5O1Xkr4ogaA,10,playing trumpet,train
5O8BDxtMyJA,30,playing accordion,train
5OEvBmTRsEE,10,dog barking,train
5OGUvwQxWtw,130,helicopter,train
5OjbMgvwJCg,1,dog barking,train
5P1KuctjBZk,30,playing snare drum,train
5P3dfWTD7x0,10,playing trumpet,train
5P8VVg0H0pM,123,people eating crisps,train
5P8VVg0H0pM,152,people eating crisps,train
5PJXGpa87D4,30,"pigeon, dove cooing",train
5PR6UpkG8AI,70,playing clarinet,train
5PVKgUGg0LQ,450,"subway, metro, underground",train
5PVKgUGg0LQ,474,"subway, metro, underground",train
5PbJQv6WkBA,70,playing snare drum,train
5Pf3LeEvgBc,30,playing acoustic guitar,train
5Pr3DnyWoDY,10,people hiccup,train
5Q-munwUwMo,205,dog growling,train
5QAxRrZ2oxM,0,dog whimpering,train
5Qqa782QIEg,4,otter growling,train
5R7SjNm0xNk,30,playing acoustic guitar,train
5RPDLz_RCbE,80,helicopter,train
5RUpcMdoEKI,30,playing acoustic guitar,train
5RgCgEaR3N0,80,people sniggering,train
5S5khI1cZWo,0,people farting,train
5S9zkNNNFxQ,115,wind noise,train
5S9zkNNNFxQ,135,wind noise,train
5SA11jSqotg,25,dog whimpering,train
5SA11jSqotg,37,dog whimpering,train
5SKE2qsDhw0,252,firing muskets,train
5SpLHPSHCFE,150,people sniggering,train
5TeRUmxq0cw,7,playing tennis,train
5TiGP89UErY,8,cat meowing,train
5Tj1ctwTjKM,380,people sniggering,train
5Tlj1S8jQNA,49,playing bongo,train
5Tlj1S8jQNA,68,playing bongo,train
5TrhGTyDfM4,400,"subway, metro, underground",train
5TseAcfNcCU,510,"subway, metro, underground",train
5U22VyxmnOE,30,playing double bass,train
5U3ScZfm4r8,240,playing clarinet,train
5UR_IG2Hz4Q,176,car engine idling,train
5UR_IG2Hz4Q,193,car engine idling,train
5URi2MBQ6WE,175,alarm clock ringing,train
5USO4IptQig,30,playing accordion,train
5UULHTP_Qks,30,people farting,train
5UZF3bGoZpM,118,playing acoustic guitar,train
5U_SfMUMdgE,30,cat meowing,train
5Uc9Vx-dNKA,30,playing acoustic guitar,train
5UhOLosBXDs,30,goose honking,train
5UqwkZ1XK18,50,helicopter,train
5Us9Dg-I4yE,30,horse neighing,train
5Uyu8e9kgsI,5,playing trumpet,train
5Uyu8e9kgsI,18,playing trumpet,train
5VBZVkVKKuY,30,playing acoustic guitar,train
5VKObGyZK90,10,playing clarinet,train
5VU0Kk29rZU,30,playing acoustic guitar,train
5VXv8k5jaH4,10,ferret dooking,train
5VXv8k5jaH4,44,ferret dooking,train
5Va5WKfeZiE,2,dog howling,train
5Va5WKfeZiE,25,dog howling,train
5VsWZKFuEck,30,wind noise,train
5Vxop5SIduA,23,dog growling,train
5VyCTHzLVdU,11,playing bongo,train
5W-7zlBS8RU,30,car engine idling,train
5W-7zlBS8RU,77,car engine idling,train
5W6MBNrXr_I,20,horse neighing,train
5W7n0GWIBis,29,strike lighter,train
5WQDBjjKV7U,1,tornado roaring,train
5WQDBjjKV7U,34,tornado roaring,train
5WTAzrsAYtg,30,eating with cutlery,train
5Wmbg58Ff5g,5,people sniggering,train
5X7pA8x_fCo,30,playing acoustic guitar,train
5XUIab0asws,0,footsteps on snow,train
5XnjpgURugA,30,cat meowing,train
5XrPzlRLnBI,100,helicopter,train
5Y1Fi6KWvYM,30,people sniggering,train
5Y833CqFAI0,100,eating with cutlery,train
5Y9dRl8PXqs,1,people eating crisps,train
5Y9dRl8PXqs,52,people eating crisps,train
5YSRao2XLYg,92,plastic bottle crushing,train
5YU7k-5BA8k,150,playing clarinet,train
5ZGSkLYqKjI,224,playing tennis,train
5ZLtJqUI4-g,4,people coughing,train
5ZLtJqUI4-g,14,people coughing,train
5Zcg4-IKVlo,84,people eating crisps,train
5Ze_0ECLLnI,30,helicopter,train
5_-uma0_Y9s,33,playing bongo,train
5_-uma0_Y9s,46,playing bongo,train
5_24E3NQJyc,30,horse neighing,train
5_8M4q-xZGc,119,dog whimpering,train
5_8M4q-xZGc,244,dog whimpering,train
5_DHmsR6eSg,2,smoke detector beeping,train
5_DHmsR6eSg,13,smoke detector beeping,train
5_Du-2JsiEg,12,people marching,train
5_ETdVRQmGk,2,playing timbales,train
5_ETdVRQmGk,13,playing timbales,train
5_OJsj6bcuo,260,eating with cutlery,train
5_ffqeL0ai0,160,people sniggering,train
5_xduog_Kdw,230,pumping water,train
5a8qOyAPq_8,0,playing acoustic guitar,train
5aA1-3lnJqk,19,cat meowing,train
5aJeARoQW88,30,playing acoustic guitar,train
5a_qYZlgIS0,3,cat meowing,train
5aj6afnvOZU,30,people farting,train
5aspeiRt4DM,0,turkey gobbling,train
5at14XZQSEU,20,turkey gobbling,train
5at14XZQSEU,32,turkey gobbling,train
5atMEji7sKQ,115,horse neighing,train
5b-v6pKHS_8,0,playing acoustic guitar,train
5b04Vp0loTM,30,cat meowing,train
5bhFKVzLvyQ,0,wind noise,train
5by7n8mbIEQ,7,people marching,train
5by7n8mbIEQ,18,people marching,train
5c9_9sfANvk,5,playing snare drum,train
5c9_9sfANvk,18,playing snare drum,train
5c9wBdHKnGM,261,tornado roaring,train
5c9wBdHKnGM,590,tornado roaring,train
5cCq9hL1Jxg,2,horse neighing,train
5cP9UaLozmg,0,dog barking,train
5cV4FQ8AfW4,174,playing snare drum,train
5cjYO9272BY,15,turkey gobbling,train
5csYYtS7Pck,20,dog barking,train
5csyeJ9nUS0,180,playing accordion,train
5d3JAYsEkZo,30,wind noise,train
5d6A-8c36hI,33,playing timbales,train
5d6A-8c36hI,76,playing timbales,train
5dE1LcQ-kPw,10,"pigeon, dove cooing",train
5dKC7wYDUMI,39,playing tuning fork,train
5dKC7wYDUMI,185,playing tuning fork,train
5dLNrbAcQz8,0,people farting,train
5dlKFQSebSQ,1,strike lighter,train
5e6oOAczGeI,30,playing acoustic guitar,train
5e8dnZnkLkw,21,baby laughter,train
5e8dnZnkLkw,33,baby laughter,train
5eI4R5Tg-Gs,40,helicopter,train
5eOhd6g0Kxw,30,baby laughter,train
5eOhd6g0Kxw,75,baby laughter,train
5eQv8RykeeQ,30,"pigeon, dove cooing",train
5eu8XKs-H-M,60,dog barking,train
5evvy2wyp-s,57,otter growling,train
5f5_kakr2F4,0,people eating crisps,train
5f5_kakr2F4,18,people eating crisps,train
5fCM0Ttx0WA,248,playing bongo,train
5fCajR6hIi4,10,people sniggering,train
5fisnwVCafM,199,people eating crisps,train
5fs4J8mAfXU,191,plastic bottle crushing,train
5fs4J8mAfXU,206,plastic bottle crushing,train
5gHhHH7pwYE,77,turkey gobbling,train
5gHhHH7pwYE,101,turkey gobbling,train
5gTBxVwU0x4,4,footsteps on snow,train
5gcqJAGZoVs,30,playing acoustic guitar,train
5gfwWPCdl7k,18,smoke detector beeping,train
5gvCPyk7OfI,10,cell phone buzzing,train
5gzT_9hadyc,0,turkey gobbling,train
5h3X4lQbF5I,380,waterfall burbling,train
5h7hurXMpfs,50,helicopter,train
5hX2y3PqXAI,29,footsteps on snow,train
5hX2y3PqXAI,68,footsteps on snow,train
5h_2hidkPko,30,playing acoustic guitar,train
5h_mO_Z_ivg,59,otter growling,train
5h_mO_Z_ivg,75,otter growling,train
5hbmSSo4HR8,205,blowtorch igniting,train
5hjKe0FWq9E,2,horse neighing,train
5hjKe0FWq9E,80,horse neighing,train
5hoASlZuPeQ,10,dog barking,train
5hq9ckSysX4,115,cutting hair with electric trimmers,train
5hq9ckSysX4,129,cutting hair with electric trimmers,train
5hyZdJKEZaM,30,"pigeon, dove cooing",train
5idaQec5hoA,61,baby laughter,train
5idaQec5hoA,103,baby laughter,train
5j147Eu7rzs,75,pumping water,train
5j1IXnImTVE,15,blowtorch igniting,train
5j1IXnImTVE,26,blowtorch igniting,train
5j2qenQrKgM,30,playing acoustic guitar,train
5jDjjzJKkyc,30,"subway, metro, underground",train
5jQLK4Z1EH4,20,wind noise,train
5jdfAXApUkY,35,people marching,train
5jdfAXApUkY,102,people marching,train
5joY7-fda8I,80,thunder,train
5jxflGsanOQ,10,goose honking,train
5k1ws2ccTwI,30,playing acoustic guitar,train
5kUT-NvFTZY,490,"subway, metro, underground",train
5kXRSxMRZGw,43,playing trumpet,train
5kXRSxMRZGw,58,playing trumpet,train
5ke9klqfiAk,90,"subway, metro, underground",train
5klckcM9vxE,290,wind noise,train
5kwKw4cASqE,2,ferret dooking,train
5kwKw4cASqE,13,ferret dooking,train
5l-4iKo8mSo,25,"pigeon, dove cooing",train
5l6UOGCotV0,34,people marching,train
5l6UOGCotV0,276,people marching,train
5l9qTa5OAL8,220,people coughing,train
5lLZXLW5knw,4,cow lowing,train
5lLZXLW5knw,14,cow lowing,train
5lmG4QaXfMI,30,playing acoustic guitar,train
5luPKoXN_fw,130,people sniggering,train
5m-4drSX19E,232,playing snare drum,train
5m-4drSX19E,293,playing snare drum,train
5mFNJUr3F6k,266,tornado roaring,train
5mLoJutABPY,160,playing clarinet,train
5mSmtv4bGiQ,13,cat meowing,train
5mTKkuJi4Wc,62,people marching,train
5mWayneRmKs,280,people sniggering,train
5mZOFgqvHXM,30,playing acoustic guitar,train
5n0qXSO7Z-Q,47,playing double bass,train
5n0qXSO7Z-Q,188,playing double bass,train
5n4FDURP640,30,playing acoustic guitar,train
5n9sjfeC87w,63,playing snare drum,train
5n9sjfeC87w,88,playing snare drum,train
5nAvo9b2_SY,20,dog barking,train
5nGZKTStb_Q,11,cat meowing,train
5nGZKTStb_Q,38,cat meowing,train
5nJ7YfBXz40,121,plastic bottle crushing,train
5ntm8rqelow,250,people sniggering,train
5o-s547x2e8,90,helicopter,train
5oK_2-mHzqw,0,otter growling,train
5oK_2-mHzqw,12,otter growling,train
5oMbn1p15Y8,30,playing accordion,train
5oNr8S4lfU8,2,playing double bass,train
5oNr8S4lfU8,432,playing double bass,train
5oVOiR69Pz0,30,wind noise,train
5odxxPOZqw8,30,playing acoustic guitar,train
5ogQ88sOAkA,89,playing trumpet,train
5ogQ88sOAkA,108,playing trumpet,train
5orYrZI-sCU,30,playing acoustic guitar,train
5ozIHcsN2RE,30,playing acoustic guitar,train
5p61xtcXv20,2,smoke detector beeping,train
5p61xtcXv20,14,smoke detector beeping,train
5pAL5p9PPQs,35,goose honking,train
5pD1F83TATo,30,playing acoustic guitar,train
5pIje_zRg5c,90,playing trumpet,train
5pPL4tH-axw,4,playing bongo,train
5pPL4tH-axw,52,playing bongo,train
5pPoU6wYV08,30,"subway, metro, underground",train
5pUuCc12DH8,30,playing acoustic guitar,train
5pWUP9jBmok,36,playing tennis,train
5pncSb7fxEQ,30,cat meowing,train
5pqC59i89CQ,16,otter growling,train
5pqC59i89CQ,28,otter growling,train
5qExIWmAXUs,397,playing timbales,train
5qLner5mtSY,15,cat meowing,train
5qWnXUJF6Z8,85,ferret dooking,train
5qa36TlCba4,230,playing clarinet,train
5qoHIUGJ-BM,39,people marching,train
5qoHIUGJ-BM,69,people marching,train
5qzfIBsI1G8,30,playing acoustic guitar,train
5rB-yoPgguY,1,baby laughter,train
5rB-yoPgguY,16,baby laughter,train
5s-JIxdMvB0,60,playing trumpet,train
5sAeoy_rmAg,540,wind noise,train
5sPHKvCXcGY,71,horse neighing,train
5sWi_IE-nAs,69,tornado roaring,train
5sWi_IE-nAs,89,tornado roaring,train
5sXK2pdYAwg,20,people hiccup,train
5sfjb1wtia0,0,playing clarinet,train
5sfs7IZ2RNI,11,dog growling,train
5sqQEUk_Mp8,0,playing tuning fork,train
5sqQEUk_Mp8,14,playing tuning fork,train
5sw1tNeJ0Rw,17,blowtorch igniting,train
5tUqbIVg8o8,30,people marching,train
5tUqbIVg8o8,44,people marching,train
5tUyEQCD5_8,0,playing congas,train
5tlDjxIa6i0,0,"subway, metro, underground",train
5ts3DbwbcLc,30,playing acoustic guitar,train
5tsCNSokN1Y,93,playing bongo,train
5uB278MwLec,30,cat meowing,train
5u_rRh3F528,84,playing snare drum,train
5u_rRh3F528,406,playing snare drum,train
5uf3VdLc_94,0,playing double bass,train
5ugGB72qHO8,40,"subway, metro, underground",train
5ulPEGBtGH0,87,playing double bass,train
5ulPEGBtGH0,97,playing double bass,train
5uwzHqZn-Os,41,alarm clock ringing,train
5vDJ0Mcuyos,30,horse neighing,train
5v_z5jwQqao,31,ferret dooking,train
5vlTEA_lCa0,657,baby laughter,train
5vlTEA_lCa0,986,baby laughter,train
5vzthSHI0-U,30,wind noise,train
5w6Lv6Cvvys,30,"pigeon, dove cooing",train
5wI-hTKNpJo,10,playing trumpet,train
5wIZAr78Ccc,223,blowtorch igniting,train
5wrbfRfKnYM,430,"subway, metro, underground",train
5wrcCwE2TBw,30,waterfall burbling,train
5wtXX08fs8o,0,strike lighter,train
5wtXX08fs8o,70,strike lighter,train
5ww9Fjpvxy4,13,cat meowing,train
5wxAmINExKY,30,playing acoustic guitar,train
5x92f4H0EfU,30,playing acoustic guitar,train
5xRKMuFxpWI,10,people sniggering,train
5xTBs7jr2FQ,270,eating with cutlery,train
5xWN3hFGfxg,30,turkey gobbling,train
5xv2yapusaE,130,people sniggering,train
5yAB7q_XLII,60,"subway, metro, underground",train
5yMvxKLDku0,218,dog howling,train
5yMvxKLDku0,256,dog howling,train
5yPuU1le594,30,dog barking,train
5yo90PoKOT8,50,dog barking,train
5yvqmfHO-xg,30,playing acoustic guitar,train
5z-8lQ4wcUU,30,playing accordion,train
5z2UxVVRQ2M,129,car engine idling,train
5z4TexFkv6Y,5,dog howling,train
5zObdoHEpb8,450,playing double bass,train
5zYlK-00gnc,3,playing tuning fork,train
5zYlK-00gnc,44,playing tuning fork,train
5zp9MjkhAVE,53,strike lighter,train
6-2rauewrbI,30,playing acoustic guitar,train
6-NYn_XYHx4,30,"pigeon, dove cooing",train
6-eB2bSzWg0,6,otter growling,train
6-eB2bSzWg0,24,otter growling,train
6-tqMSNhbrs,2,cat meowing,train
606_sP5xcBE,62,playing accordion,train
60NM10sTc9c,20,people coughing,train
60Qkb7pgxMA,30,playing acoustic guitar,train
60atc7BHijI,45,tornado roaring,train
60js807k-OM,24,ferret dooking,train
60js807k-OM,97,ferret dooking,train
60o3Aua0rfc,30,people sniggering,train
616X3Tl0kfE,306,firing muskets,train
618ZZmrkXHU,81,playing snare drum,train
618ZZmrkXHU,176,playing snare drum,train
618l7Pnb7S4,30,wind noise,train
61I6R43l01Q,270,playing clarinet,train
61Ky1dGEuHE,97,plastic bottle crushing,train
61Ky1dGEuHE,123,plastic bottle crushing,train
61RqiDDzQRE,71,sea lion barking,train
61RqiDDzQRE,225,sea lion barking,train
62hqSl_hfEM,30,wind noise,train
62xEtryKV3c,60,playing accordion,train
635mwrfwlyI,21,cat meowing,train
635mwrfwlyI,49,cat meowing,train
63A9b-BMzbg,14,alarm clock ringing,train
63GTDlmz1Ag,30,cat meowing,train
63QOaNji1QQ,30,wind noise,train
63XDRf-yF90,0,footsteps on snow,train
63Yp1mEiLwU,12,dog barking,train
63aPGfcc0KY,57,people eating crisps,train
63aPGfcc0KY,259,people eating crisps,train
63d-xLgHEU8,16,"subway, metro, underground",train
63d-xLgHEU8,28,"subway, metro, underground",train
63eR-FvIwbo,0,footsteps on snow,train
63eR-FvIwbo,11,footsteps on snow,train
63io_ZPQxNQ,10,playing trumpet,train
63puvoKyV3Y,1,people coughing,train
63puvoKyV3Y,11,people coughing,train
63voARC_vL4,110,"subway, metro, underground",train
644BzNim6OE,30,people sniggering,train
644TTouN1IM,40,people coughing,train
649lapAa-CQ,6,playing trumpet,train
649lapAa-CQ,30,playing trumpet,train
64BqJkO4zD0,30,horse neighing,train
64RucYW2F9A,30,playing acoustic guitar,train
64Ymtt704So,50,people coughing,train
64fWAid9678,106,playing accordion,train
64hkbU76XAk,30,cat meowing,train
64sB5KWDeas,70,wind noise,train
64t8uVLVhtM,2,cat meowing,train
64t8uVLVhtM,43,cat meowing,train
654zycw1-6g,4,playing tuning fork,train
65FF-pf7QK0,30,"pigeon, dove cooing",train
65HiXSArpKg,9,playing trumpet,train
65ea_hkzcnc,5,dog whimpering,train
65lDklQ1S5A,130,wind noise,train
65zSPG1xGn0,74,playing timbales,train
65zSPG1xGn0,99,playing timbales,train
66Nv3tou3aA,70,playing acoustic guitar,train
66Sl9ixB_5U,280,helicopter,train
66d9D72H0cI,30,playing acoustic guitar,train
66dOvUBhTJo,105,"subway, metro, underground",train
66dOvUBhTJo,116,"subway, metro, underground",train
66qlsfRxqEY,30,playing acoustic guitar,train
66w2tDoczPE,140,"subway, metro, underground",train
66yRB6cOFwc,20,"subway, metro, underground",train
66yRB6cOFwc,84,"subway, metro, underground",train
677ZDaYEQkc,30,"pigeon, dove cooing",train
67upUuEwqSg,336,playing clarinet,train
67upUuEwqSg,395,playing clarinet,train
67yYlKfBMTw,30,dog barking,train
67zRXjXpAuY,43,playing snare drum,train
67zRXjXpAuY,57,playing snare drum,train
68G4KaIuhBw,42,playing snare drum,train
68G4KaIuhBw,72,playing snare drum,train
68Inmuti-OE,30,playing trumpet,train
68NVPEnLIj4,73,people farting,train
68OwOqwSR10,290,people sniggering,train
68SWNa2TUPI,102,eating with cutlery,train
68cPhJQEemg,3,sea lion barking,train
69DwkdnNSSc,30,"pigeon, dove cooing",train
69KBIFYiu7A,70,waterfall burbling,train
69WV_0y4AOw,30,playing acoustic guitar,train
69b8X7jqjXQ,30,cat meowing,train
69nLZVy9txs,10,playing snare drum,train
69tgoPzNa0E,94,people marching,train
69tgoPzNa0E,354,people marching,train
6A3P83hPSug,260,thunder,train
6A4Z5dL5HT0,82,playing trumpet,train
6A7MWH_l_aE,30,wind noise,train
6A9QB5PMtRo,100,people sniggering,train
6ADnw_yPvPI,490,"subway, metro, underground",train
6BE0rN_D-Wc,24,playing congas,train
6BOoPtHeo70,100,people farting,train
6BYlJtI3UVU,30,helicopter,train
6BxMf10fgq0,30,"pigeon, dove cooing",train
6BzTUuIG7qw,33,alarm clock ringing,train
6C7nGqZkYbg,76,playing snare drum,train
6C7nGqZkYbg,127,playing snare drum,train
6CGvfXbYoZU,40,people sniggering,train
6CPCndF5p9g,30,wind noise,train
6C_pRHzw9CA,30,playing acoustic guitar,train
6Ch2m_uN1cg,110,turkey gobbling,train
6CmqiGDOtmo,14,dog howling,train
6Cs9bNfdy_k,30,sea lion barking,train
6Cs9bNfdy_k,74,sea lion barking,train
6CuRXld5OWU,30,playing acoustic guitar,train
6D2OWs2RDEk,64,car engine idling,train
6D4SjO07muE,20,people marching,train
6D4SjO07muE,32,people marching,train
6DYwkysVIHU,134,"subway, metro, underground",train
6DeKWdMmeOg,80,wind noise,train
6DgZH3Vn6Ns,16,"subway, metro, underground",train
6DgZH3Vn6Ns,64,"subway, metro, underground",train
6DmjpbeSFFc,200,waterfall burbling,train
6DpmQSY6H54,30,cat meowing,train
6E0LhMYZg4o,30,cat meowing,train
6EBgr7FlBKI,28,smoke detector beeping,train
6EBgr7FlBKI,72,smoke detector beeping,train
6EETGPOGQtY,160,waterfall burbling,train
6EJxgosrCVc,30,goose honking,train
6EfLZBqIzTo,176,tornado roaring,train
6En8DV8AwG4,50,eating with cutlery,train
6Flj55tSIQE,90,dog barking,train
6Fmw-9gznFk,20,goose honking,train
6FtwZp-UG7g,30,cat meowing,train
6Fu9JcT1HMU,85,car engine idling,train
6G11Ve9d1MQ,30,cat meowing,train
6G5H81qDvW4,10,helicopter,train
6GEbyfICktA,15,turkey gobbling,train
6GEbyfICktA,29,turkey gobbling,train
6GFmnB9lDCU,240,dog barking,train
6GNLbla3mFI,30,"pigeon, dove cooing",train
6GWndsCvfiU,3,playing bongo,train
6GmP25lrbV4,2,people marching,train
6HF8R81Qymo,14,playing bongo,train
6HF8R81Qymo,34,playing bongo,train
6HPId1u-PRc,60,people farting,train
6ILMGBWntxY,6,horse neighing,train
6IPmRw72aR8,320,thunder,train
6IQ4aVdj99c,4,horse neighing,train
6IcH0D977zU,19,wind noise,train
6IlHdtAbCPU,15,alarm clock ringing,train
6J1rdytddC0,108,playing congas,train
6J1rdytddC0,127,playing congas,train
6JTA0Kn9_vg,362,people eating crisps,train
6JTA0Kn9_vg,454,people eating crisps,train
6JpEkR_zMGU,30,waterfall burbling,train
6Jx5i2dAsns,55,playing accordion,train
6K6ztX2H1Gk,30,wind noise,train
6KBey9aZgIw,96,playing timbales,train
6KBey9aZgIw,138,playing timbales,train
6K_sU6-dp0Q,30,people coughing,train
6KlUpcq8niw,4,playing bongo,train
6LL3cTg9yNY,30,playing acoustic guitar,train
6LesOKke-lg,0,firing muskets,train
6MCu52dQQWA,550,playing trumpet,train
6M_JfKJxNVA,30,helicopter,train
6MsOtK6snvw,30,wind noise,train
6N64dqePYBg,30,cat meowing,train
6NJzY1qC_C8,25,firing muskets,train
6NJzY1qC_C8,200,firing muskets,train
6NRZnRu3z5Q,30,playing accordion,train
6NRfb72Ku24,139,playing accordion,train
6NcwDOno-wo,220,playing accordion,train
6NpYvv3wTdg,66,cutting hair with electric trimmers,train
6NpYvv3wTdg,91,cutting hair with electric trimmers,train
6O3kNofbKus,130,playing trumpet,train
6O8JPA9pG-4,50,people farting,train
6OhTwJrVxXs,28,playing timbales,train
6OhTwJrVxXs,41,playing timbales,train
6OxmvWDY1p4,170,playing accordion,train
6PD-aHrl0ME,60,people sniggering,train
6PV8iKqxjpM,470,playing trumpet,train
6PdQjCUz-S4,260,people coughing,train
6PjqKLMWLp8,30,"pigeon, dove cooing",train
6QElJOmd2cw,10,dog barking,train
6QaJQIOsHRY,250,eating with cutlery,train
6QmqdxUl814,20,dog whimpering,train
6QmqdxUl814,30,dog whimpering,train
6Qn0J2F-qog,30,goose honking,train
6Qz4TD9uagM,342,playing double bass,train
6R8wFqO45AQ,179,playing bongo,train
6R8wFqO45AQ,430,playing bongo,train
6R9FV3tl5vg,45,cutting hair with electric trimmers,train
6R9FV3tl5vg,196,cutting hair with electric trimmers,train
6RDHC1epWeE,20,eating with cutlery,train
6RGa6DvWpt0,7,people marching,train
6RGa6DvWpt0,35,people marching,train
6RJouuybEek,30,people sniggering,train
6RPPNVv02sg,30,people sniggering,train
6RnAcmDbJdY,210,eating with cutlery,train
6RpHvFfw1jo,110,"subway, metro, underground",train
6S-sZOtCgVM,30,helicopter,train
6T4MClfHOiY,17,people marching,train
6TBtjO_R64Y,30,playing trumpet,train
6TFSUtMwpwg,3,ferret dooking,train
6TFSUtMwpwg,18,ferret dooking,train
6TIznUxU31A,69,playing bongo,train
6TIznUxU31A,114,playing bongo,train
6TJj1t3obq8,2,turkey gobbling,train
6TRJu1kHIJY,10,helicopter,train
6TSFDzGd3tE,70,thunder,train
6TSqOcS65jk,30,cat meowing,train
6To_0e56tXM,120,"pigeon, dove cooing",train
6TrQF0owL8E,76,people marching,train
6TrQF0owL8E,90,people marching,train
6Tzvv2C1r-w,22,dog whimpering,train
6U1UM2ehgr0,100,helicopter,train
6U9qQshxnKc,237,blowtorch igniting,train
6U9qQshxnKc,255,blowtorch igniting,train
6UY6GuCy-vI,76,tornado roaring,train
6UY6GuCy-vI,93,tornado roaring,train
6UerRONbexQ,6,cat meowing,train
6UflQrrGE1M,6,dog howling,train
6UnOj0qI7uw,30,"pigeon, dove cooing",train
6V64abkFFFY,123,playing bongo,train
6VExUsXQWDE,75,playing trumpet,train
6VExUsXQWDE,92,playing trumpet,train
6VEz6q2lAcQ,100,playing acoustic guitar,train
6VNRkBCMKtE,30,people sniggering,train
